id,nickname,title,body,rating,version,country,date
as_100416,yuki1992,Five stars,Delivery was early! Food was hot. Perfect,5,4.1.0,AU,2026-08-17T17:44:02Z
as_100416,yuki1992,Five stars,Delivery was early! Food was hot. Perfect,5,4.1.0,AU,2026-08-17T17:44:02Z
as_100417,arjunx834,Best delivery app,"Hey team, Found Poke Bros on here and it's now our regular. Driver was lovely.",4,4.1.0,US,2026-08-17T20:29:10Z
as_100418,leah.k,Never fails,Quick one: easy peasy.,4,4.1.2,GB,2026-08-17T22:37:30Z
as_100419,meera_l47,So easy,perfect every time !!,4,4.1.0,AU,2026-08-18T00:01:07Z
as_100420,anya.c,Recommended,19 orders in and not a single problem. Great selection round here.,5,4.1.0,CA,2026-08-18T01:57:58Z
as_100421,sofia.j,Been using PapaEats for,"Been using PapaEats for a year, never lets me down 😤",4,4.1.2,GB,2026-08-18T05:17:03Z
as_100422,yasmin1984,So easy,"just so you know, ordered indian for the whole family at lunch. so easy.",4,4.1.2,FR,2026-08-18T13:18:47Z
as_100423,george.w,Top app,23 orders in and not a single problem. Five stars.,4,4.1.0,US,2026-08-18T17:42:09Z
as_100424,meera.p,Love it,Just works. Love the live tracking Thx,5,4.1.2,GB,2026-08-18T19:34:25Z
as_100425,will1983,Taco Loco through this,Taco Loco through this app on Sunday. 18 minutes door to door. So easy Anyone else?,5,4.1.2,IE,2026-08-19T04:51:22Z
as_100426,yasmin_s35,So easy,yum,5,4.1.2,GB,2026-08-19T05:42:03Z
as_100427,islax638,Friday night sushi sorted,Friday night sushi sorted in about 34 minutes. Best delivery app I've used.,5,4.1.2,DE,2026-08-19T10:58:59Z
as_100428,aisha.t,Perfect,Ugh. ordered kebab for the whole family for movie night. Best delivery app I've used 😤,4,4.1.2,ES,2026-08-19T17:52:47Z
as_100429,sara_d72,Five stars,The favourites feature is handy. Great app Cheers.,5,4.1.0,FR,2026-08-19T17:53:41Z
as_100430,ben1989,"Hey team, fantastic service","Hey team, fantastic service, teh driver was lovely and the food was perfect",4,4.1.0,GB,2026-08-19T18:11:03Z
as_100431,sara_d72,Brilliant,yum,4,4.1.2,IE,2026-08-19T19:11:06Z
as_100432,priya_f57,Late again,Second time my order has gone to the wrong address.,3,4.1.2,IN,2026-08-19T21:09:06Z
as_100433,anya1980,Not bad. Wish there,Not bad. Wish there were more restaurants in my area,3,4.1.2,AU,2026-08-19T21:50:32Z
as_100434,leah_c55,Superb,"Quick tacos last night, arrived early. Love it.",5,4.1.0,GB,2026-08-19T23:06:30Z
as_100435,mateo_s73,Perfect every time Love,Perfect every time Love the app otherwise.,5,4.1.2,US,2026-08-20T07:58:43Z
as_100436,pierre_i33,Perfect,Cheaper than the other apps and better restaurants,5,4.1.2,AU,2026-08-20T10:13:09Z
as_100437,george1997,Best delivery app,"Quick burgers at lunch, arrived early. Food was hot. Perfect.",5,4.1.0,ES,2026-08-20T11:44:07Z
as_100438,keira36,"Honestly, the scheduled delivery","Honestly, the scheduled delivery feature is brilliant for office lunches.",5,4.1.2,FR,2026-08-20T12:46:32Z
as_100439,ella_815,Poor service,Driver marked it delivered. It was not delivered. Won't be ordering again.,2,4.1.2,IE,2026-08-20T14:49:14Z
as_100440,ethan250,Brilliant,Ugh. friday night vegan bowls sorted in about 23 minutes. Cheaper than the others too.,5,4.1.0,FR,2026-08-20T16:30:54Z
as_100441,keira_t8,"Hey team, the Pie","Hey team, the Pie Shop through this app on Friday. 32 minutes door to door. Reordering is two taps Thx",5,4.1.2,US,2026-08-20T19:25:29Z
as_100442,pierre_s74,Excellent,FYI Found Sakura on here and it's now our regular. Reordering is two taps.,5,4.1.2,DE,2026-08-21T01:12:31Z
as_100443,yuki1986,10/10 would recommend,10/10 would recommend.,4,4.1.2,DE,2026-08-21T01:40:44Z
as_100444,callum_f61,Superb,"quick thai for the match, arrived early. Driver was lovely.",5,4.1.2,IE,2026-08-21T01:53:51Z
as_100445,ella_h78,Top app,"Hey team, This app has replaced cooking in my house",4,4.1.0,IE,2026-08-21T04:25:15Z
as_100446,chloe_d3,love it,love it,5,4.1.2,ES,2026-08-21T07:23:38Z
as_100447,finn_e28,love it,love it,5,4.1.2,AU,2026-08-21T21:52:50Z
as_100448,tom_d92,Ordered fried chicken for,Ordered fried chicken for the whole family for the match. Big fan.,5,4.1.2,DE,2026-08-22T00:57:15Z
as_100449,noah2000,yum,yum,5,4.1.0,AU,2026-08-22T07:48:55Z
as_100450,emma.k,Recommended,Been using PapaEats for 7 months now. The tracking is spot on Thanks.,5,4.1.0,DE,2026-08-22T07:53:28Z
as_100451,aisha1998,Delivery drivers are always,Delivery drivers are always friendly. Great app,5,4.1.0,FR,2026-08-22T08:07:44Z
as_100452,robx721,So easy,"Five stars, no notes Love the app otherwise.",5,4.1.0,FR,2026-08-22T10:14:55Z
as_100453,mateo_j28,One thing missing,Would love to be able to send a link so friends can add their own items to one order.,5,4.1.2,GB,2026-08-22T13:03:24Z
as_100454,oliver_w10,Works well most of,Works well most of the time !!,3,4.1.2,GB,2026-08-22T15:05:18Z
as_100455,noah2000,ETA said 25 mins,ETA said 25 mins. Took 72. Come on.,1,4.1.2,GB,2026-08-22T22:43:35Z
as_100456,callumx48,Quick question,How do I cancel an order I just placed? Thx,4,4.1.2,GB,2026-08-23T03:25:58Z
as_100457,fatima667,Five stars,Amazing. Thank you.,4,4.1.2,ES,2026-08-23T08:14:10Z
as_100458,hannah.j,Superb,Perfect every time.,4,4.1.2,CA,2026-08-23T16:24:42Z
as_100459,annax296,cheaper than the other,cheaper than the other apps and better restaurants thx,4,4.1.0,GB,2026-08-23T16:41:48Z
as_100460,marcus_g49,Just so you know,"Just so you know, Ordered sushi for the whole family for the match. Simple, fast, reliable",5,4.1.2,IE,2026-08-23T18:05:20Z
as_100461,kenji.p,Brilliant,Ordered thai for the whole family at lunch. Driver was lovely.,5,4.1.2,DE,2026-08-23T18:43:26Z
as_100462,zara_o80,"Honestly, 23 orders in","Honestly, 23 orders in and not a single problem. Food was hot. Perfect.",5,4.1.2,DE,2026-08-24T00:11:11Z
as_100463,adam_183,Best delivery app,Friday night ramen sorted in about 18 minutes. Zero complaints.,5,4.1.2,ES,2026-08-24T06:55:51Z
as_100464,keira_w50,Excellent,So many restaurants near me that I didn't know existed.,5,4.1.2,GB,2026-08-24T08:03:10Z
as_100465,dan_s79,Perfect,This app has replaced cooking in my house Love the app otherwise.,5,4.1.2,IE,2026-08-24T08:45:55Z
as_100466,arjun_n4,Not bad. Wish there,Not bad. Wish there were more restaurants in my area,3,4.1.0,US,2026-08-24T13:10:50Z
as_100467,elena_c31,Ordered vegan bowls from,Ordered vegan bowls from Pho 24 yesterday and it arrived in 30 minutes. Driver was lovely.,4,4.1.0,IE,2026-08-24T13:20:41Z
as_100468,marcus1989,Great app,38 orders in and not a single problem. So easy.,5,4.1.2,CA,2026-08-24T15:38:52Z
as_100468,marcus1989,Great app,38 orders in and not a single problem. So easy.,5,4.1.2,CA,2026-08-24T15:38:52Z
as_100469,dan_j89,Found Pho 24 on,Found Pho 24 on here and it's now our regular. 10/10.,5,4.1.0,FR,2026-08-24T17:36:24Z
as_100470,yuki1986,Never fails,Friday night poke sorted in about 26 minutes. Food was hot. Perfect.,5,4.1.2,IN,2026-08-24T19:09:52Z
as_100471,dan1997,Excellent,Solid app. Does what it says.,5,4.1.2,US,2026-08-25T00:51:54Z
as_100472,sofia.n,Easy peasy,Easy peasy,4,4.1.2,DE,2026-08-25T12:07:47Z
as_100473,kenji_j46,So easy,FYI 22 orders in and not a single problem. Best delivery app I've used.,5,4.1.2,GB,2026-08-26T02:26:14Z
as_100473,kenji_j46,So easy,FYI 22 orders in and not a single problem. Best delivery app I've used.,5,4.1.2,GB,2026-08-26T02:26:14Z
as_100474,yasmin_s35,So easy,Ordered pho from Pho 24 on Friday and it arrived in 21 minutes. Five stars Thx,5,4.1.0,US,2026-08-26T02:28:17Z
as_100475,arjun_j79,Top app,"Quick thai at lunch, arrived early. Zero complaints Cheers.",5,4.1.2,ES,2026-08-26T04:24:31Z
as_100476,jake_v85,Brilliant,"Quick greek for the match, arrived early. 10/10.",5,4.1.2,IE,2026-08-26T05:28:27Z
as_100477,adam.d,36 orders in and,36 orders in and not a single problem. The scheduled delivery thing is genius for the office.,4,4.1.0,US,2026-08-26T08:21:14Z
as_100478,amelia.i,Disappointed,Order was 64 minutes late with no updates.,2,4.1.2,GB,2026-08-26T16:20:06Z
as_100479,hugo_z29,Excellent,28 orders in and not a single problem. Would recommend.,5,4.1.0,ES,2026-08-27T00:49:16Z
as_100480,grace_e8,Love it,"So, Big fan. Please add more restaurants in Leeds though.",5,4.1.0,CA,2026-08-27T01:59:27Z
as_100481,lukas_v8,Help,How do I turn off marketing emails? Love the app otherwise.,4,4.1.2,FR,2026-08-27T02:22:50Z
as_100482,marcus803,Perfect,Istanbul Grill through this app on Friday. 36 minutes door to door. Would recommend.,5,4.1.0,US,2026-08-27T04:09:04Z
as_100483,hugo_h9,Suggestion,other apps let you split payment between cards. Would be great here too.,4,4.1.2,IN,2026-08-27T06:42:40Z
as_100484,rosax494,23 orders in and,23 orders in and not a single problem. The scheduled delivery thing is genius for the office Cheers.,5,4.1.2,US,2026-08-27T07:32:59Z
as_100485,ben1996,!!!,"Make $5000 a week from home, visit bit.ly/2xW9aQ",5,4.1.2,GB,2026-08-27T12:08:19Z
as_100485,ben1996,!!!,"Make $5000 a week from home, visit bit.ly/2xW9aQ",5,4.1.2,GB,2026-08-27T12:08:19Z
as_100486,yuki_l51,Brilliant,Top tier app !!,5,4.1.2,GB,2026-08-27T13:27:55Z
as_100487,omar.i,Question,How do I delete my account?,5,4.1.2,ES,2026-08-27T16:23:35Z
as_100488,yuki_g98,So easy,Ordered poke from Souvlaki Bros last night and it arrived in 18 minutes. Reordering is two taps.,5,4.1.2,IE,2026-08-27T18:38:59Z
as_100489,maya_v33,!!!,First,5,4.1.2,US,2026-08-28T01:20:05Z
as_100490,grace1987,Excellent,So good 😍,5,4.1.2,ES,2026-08-28T07:22:28Z
as_100491,isla1992,Best delivery app,"quick vegan bowls on Sunday, arrived early. Cheaper than the others too",5,4.1.2,ES,2026-08-28T08:49:14Z
as_100492,isla999,Superb,Ordered greek for teh whole family last night. Big fan.,5,4.1.0,GB,2026-08-28T10:13:55Z
as_100493,harry1992,Best delivery app,The app is so smooth. Reordering my usual takes two taps.,4,4.1.0,AU,2026-08-28T21:22:51Z
as_100494,aaron2002,Top app,Solid app. Does what it says.,4,4.1.2,AU,2026-08-29T11:51:25Z
as_100495,hugo1989,Recommended,"Quick pizza for the match, arrived early. The scheduled delivery thing is genius for the office 😤",5,4.1.2,US,2026-08-29T12:37:54Z
as_100496,anna_c35,Five stars,"Fantastic service, the driver was lovely and the food was perfect.",5,4.1.0,FR,2026-08-30T01:17:12Z
as_100497,meera.z,Best delivery app,Delivery was early! Food was hot. Perfect.,5,4.1.0,IN,2026-08-30T04:46:40Z
as_100498,will.k,Poor service,"Hey team, driver marked it delivered. It was not delivered. Come on 😩",2,4.1.2,GB,2026-08-30T06:17:07Z
as_100499,arjun_l40,34 orders in and,34 orders in and not a single problem. Never lets me down.,4,4.1.2,IN,2026-08-30T07:33:25Z
as_100499,arjun_l40,34 orders in and,34 orders in and not a single problem. Never lets me down.,4,4.1.2,IN,2026-08-30T07:33:25Z
as_100500,sara_457,Excellent,found Golden Dragon on here and it's now our regular. Food was hot. Perfect.,5,4.1.0,GB,2026-08-30T10:07:03Z
as_100501,sara1993,Found Pho 24 on,Found Pho 24 on here and it's now our regular. The tracking is spot on.,5,4.1.2,GB,2026-08-30T11:53:47Z
as_100502,ben1996,Better than the big,Better than the big apps for my area. Way more choice.,5,4.1.0,IE,2026-08-30T13:23:50Z
as_100503,nadia1984,Ordered sushi from Sakura,Ordered sushi from Sakura after work and it arrived in 21 minutes. Best delivery app I've used.,4,4.1.2,DE,2026-08-30T14:53:56Z
as_100504,josh2000,FYI 25 orders in,FYI 25 orders in and not a single problem. The scheduled delivery thing is genius for the office.,5,4.1.2,GB,2026-08-30T15:31:18Z
as_100505,dev1996,How do I,Is there a way to schedule an order for tomorrow? 😩,4,4.1.2,US,2026-08-30T16:41:27Z
as_100506,priya_n5,Hmm,My cat sat on my phone and ordered wings. Not a complaint.,4,4.1.2,GB,2026-08-30T17:54:08Z
as_100507,adamx104,So easy,Friday night poke sorted in about 30 minutes. Would recommend.,4,4.1.2,ES,2026-08-30T19:42:44Z
as_100508,arjun_635,Brilliant,friday night fried chicken sorted in about 40 minutes. Keep it up.,5,4.1.2,IE,2026-08-31T01:47:38Z
as_100509,ivy_d62,How do I,How do I change my default address?,4,4.1.0,DE,2026-08-31T08:50:06Z
as_100510,rosa.v,"So, Clean design, easy","So, Clean design, easy to use, food always on time 😩",4,4.2.0,US,2026-08-31T09:31:57Z
as_100511,fatima1988,Order was 69 minutes,Order was 69 minutes late with no updates. Come on.,1,4.2.0,IE,2026-08-31T10:09:20Z
as_100512,anna_f8,Thoughts,3 stars. Delivery fees add up Please look into it.,3,4.2.0,GB,2026-08-31T17:54:32Z
as_100513,tom_p77,Best delivery app,Been using PapaEats for 6 months now. Exactly what a delivery app should be.,5,4.2.0,IE,2026-08-31T18:52:58Z
as_100514,ethan_h45,Superb,"Just so you know, ordered fried chicken for the whole family on Sunday. Zero complaints.",5,4.2.0,GB,2026-08-31T23:17:18Z
as_100515,jake_g53,Nonna's cancelled my order,Nonna's cancelled my order after 30 minutes of waiting. Third time this month 😤,3,4.2.0,IN,2026-09-01T11:29:52Z
as_100516,nadia.t,Disappointed,Wrong order delivered. Got someone's thai instead of my pho.,2,4.2.0,US,2026-09-01T15:11:55Z
as_100517,fatima.o,Poor service,Right. Service fee plus delivery fee plus small order fee. It's getting silly. Come on Sort it please.,3,4.2.0,IN,2026-09-01T15:33:55Z
as_100518,lucia1990,Do better,"Hey team, Mama Rosa sent the wrong dish and nobody answers the chat",1,4.2.0,ES,2026-09-01T17:23:15Z
as_100519,isla_z49,Broken since update,code accepted but no discount??,1,4.2.0,GB,2026-09-01T17:26:42Z
as_100520,leo.m,Recommended,"Fantastic service, teh driver was lovely and the food was perfect",4,4.2.0,DE,2026-09-01T19:26:44Z
as_100521,ravix968,Top app,🔥🔥🔥,4,4.2.0,US,2026-09-01T19:50:26Z
as_100522,sara_o7,Wrong order,"Hey team, driver marked it delivered. It was not delivered.",2,4.2.0,IE,2026-09-01T22:29:42Z
as_100523,josh_783,How do I,Why is the service fee different at different restaurants?,3,4.2.0,ES,2026-09-01T23:06:06Z
as_100524,tom_m81,Thoughts,Works well most of the time.,3,4.2.0,GB,2026-09-02T00:46:59Z
as_100525,jess2004,Superb,Found Sakura on here and it's now our regular. Brilliant.,4,4.2.0,GB,2026-09-02T07:37:29Z
as_100526,jake_z39,"Honestly, fast delivery and","Honestly, fast delivery and the app never crashes. Keep it up.",4,4.2.0,GB,2026-09-02T08:23:30Z
as_100527,theo2005,Would be nice,Still no dark mode in 2026? Come on.,4,4.2.0,AU,2026-09-02T17:01:08Z
as_100528,kai1986,Driver was rude and,Driver was rude and basically threw the bag at the door. Do better.,1,4.2.0,IN,2026-09-02T20:24:07Z
as_100529,dan_d97,Missing items,"Just so you know, missing items, again. Paid for 3, got 2. Come on Cheers.",2,4.2.0,IE,2026-09-02T21:37:51Z
as_100530,priya2001,Recommended,Top tier app,5,4.2.0,US,2026-09-03T00:36:39Z
as_100531,ravi_e63,Food was cold and,Food was cold and the drink was missing. Third time this month.,1,4.2.0,FR,2026-09-03T01:41:48Z
as_100532,mateox480,Delivery was early! Food,Delivery was early! Food was hot. Perfect Sort it please.,5,4.2.0,CA,2026-09-03T01:43:51Z
as_100533,nina1986,"Decent app, a bit","Decent app, a bit slow sometimes.",3,4.2.0,ES,2026-09-03T05:06:14Z
as_100534,kenji_z91,Hmm,Alright. Some restaurants are overpriced on here.,3,4.2.0,US,2026-09-03T09:44:17Z
as_100535,ben1982,So easy,"Clean design, easy to use, food always on time.",5,4.2.0,IE,2026-09-03T10:26:53Z
as_100535,ben1982,So easy,"Clean design, easy to use, food always on time.",5,4.2.0,IE,2026-09-03T10:26:53Z
as_100536,ravi.s,Perfect,quick one: love it. ordered in 30 seconds and the food came hot.,5,4.2.0,US,2026-09-03T13:12:01Z
as_100537,jessx798,Broken,"So, Search doesn't find restaurants I know are on the app. Typing 'sushi' returns pizza places Thx",2,4.2.0,FR,2026-09-03T13:23:58Z
as_100538,emma_b32,Love it,Souvlaki Bros through this app for movie night. 31 minutes door to door. Brilliant,4,4.2.0,ES,2026-09-03T14:28:30Z
as_100539,noah.g,Top app,"Quick burgers at lunch, arrived early. Keep it up.",5,4.2.0,DE,2026-09-03T20:08:22Z
as_100540,oliver1982,Random,meh. it works.,3,4.2.0,FR,2026-09-03T23:14:52Z
as_100541,aisha2001,Poor service,Taco Loco sent the wrong dish and nobody answers the chat. Third time this month.,2,4.2.0,GB,2026-09-03T23:40:48Z
as_100542,chloe_i82,Just so you know,"Just so you know, Quick thai for the match, arrived early. Cheaper than the others too.",5,4.2.0,AU,2026-09-04T01:09:25Z
as_100543,lukas1990,Thoughts,Not bad. Wish there were more restaurants in my area.,3,4.2.0,DE,2026-09-04T03:05:25Z
as_100544,emma.w,Poor service,"So, Food was cold and the drink was missing. Sort it out.",2,4.2.0,GB,2026-09-04T09:20:13Z
as_100545,dan_d12,Five stars,"So, really nice app. Payment is quick and I like the receipts.",5,4.2.0,ES,2026-09-04T13:09:23Z
as_100546,oliver_f58,Do better,Waited 77 minutes then got a 'restaurant is busy' cancellation. Do better.,2,4.2.0,CA,2026-09-04T14:44:43Z
as_100547,maya.n,Update broke it,Right. checkout hangs at 99%. Been like this for a week Anyone else?,1,4.2.0,IN,2026-09-04T15:11:00Z
as_100548,theo_l28,just so you know,"just so you know, quick ramen for the match, arrived early. zero complaints.",5,4.2.0,IN,2026-09-04T18:01:20Z
as_100549,callum_n21,Bug,"wanted to order lunch for the office, checkout failed for everyone on the team. three different phones.",3,4.2.0,US,2026-09-04T18:21:00Z
as_100550,dan_629,"Honestly, Fries were stone","Honestly, Fries were stone cold and the burger was squashed. Not impressed.",3,4.2.0,ES,2026-09-04T20:49:04Z
as_100551,dev_b13,Do better,Right. Waited 47 minutes then got a 'restaurant is busy' cancellation 😤,1,4.2.0,ES,2026-09-04T22:33:09Z
as_100552,kai_190,Great app,Golden Dragon through this app after work. 26 minutes door to door. Great selection round here.,4,4.2.0,US,2026-09-04T23:15:53Z
as_100553,amelia1989,Ordered thai for the,Ordered thai for the whole family on Sunday. Driver was lovely.,5,4.2.0,GB,2026-09-05T03:43:17Z
as_100554,amelia_g79,Love it,Ordered vegan bowls for the whole family for the match. Exactly what a delivery app should be.,5,4.2.0,GB,2026-09-05T04:36:13Z
as_100555,leo_636,Late again,burger Barn cancelled my order after 30 minutes of waiting. Come on.,1,4.2.0,CA,2026-09-05T10:16:49Z
as_100556,mia1998,Hmm,"Ugh. Okay app, delivery fees are a bit high.",3,4.2.0,ES,2026-09-05T16:51:16Z
as_100557,elena1987,Brilliant,26 orders in and not a single problem. Big fan.,5,4.2.0,FR,2026-09-05T17:27:13Z
as_100558,kenji.e,Bug,Right. checkout is broken. Card gets charged but no order confirmation. Twice now.,1,4.2.0,GB,2026-09-05T22:31:00Z
as_100559,grace_c45,Superb,Delivery drivers are always friendly. Great app.,4,4.2.0,GB,2026-09-05T22:36:07Z
as_100560,aisha_m19,Top app,Fast delivery and the app never crashes. Keep it up.,5,4.2.0,ES,2026-09-06T02:34:29Z
as_100561,louis.t,Never fails,Found The Pie Shop on here and it's now our regular. Keep it up !!,5,4.2.0,FR,2026-09-06T04:54:01Z
as_100561,louis.t,Never fails,Found The Pie Shop on here and it's now our regular. Keep it up !!,5,4.2.0,FR,2026-09-06T04:54:01Z
as_100562,ben_z95,Wing Kings cancelled my,Wing Kings cancelled my order after 30 minutes of waiting.,2,4.2.0,IE,2026-09-06T07:48:25Z
as_100563,finn_n26,Wrong order,Nonna's sent teh wrong dish and nobody answers the chat. Sort it out.,2,4.2.0,IE,2026-09-06T21:07:08Z
as_100564,callum_j78,Top app,Great selection of local restaurants. Five stars.,5,4.2.0,GB,2026-09-06T22:34:57Z
as_100565,leo_w17,Quick question,Can I change my order after placing it?,4,4.2.0,US,2026-09-06T22:38:16Z
as_100566,tom1997,Missing items,driver was rude and basically threw the bag at the door. disappointed.,1,4.2.0,GB,2026-09-06T22:56:07Z
as_100567,louis_z42,"Average. Nothing special, nothing","Average. Nothing special, nothing terrible.",3,4.2.0,DE,2026-09-07T03:19:05Z
as_100568,ivy_v66,Found Mama Rosa on,Found Mama Rosa on here and it's now our regular. 10/10,4,4.2.0,US,2026-09-07T04:48:17Z
as_100569,jess1983,Not great,The refund for my missing items took 8 days. Not impressed.,2,4.2.0,GB,2026-09-07T05:12:35Z
as_100570,lukasx257,23 orders in and,23 orders in and not a single problem. Five stars.,4,4.2.0,FR,2026-09-07T09:15:59Z
as_100571,sofiax643,add to basket fine,"add to basket fine, delivery slot fine, then the payment screen just dies. Every. Single. Time.",1,4.2.0,IN,2026-09-07T10:05:00Z
as_100572,ellax967,Perfect,Delivery was early! Food was hot. Perfect.,5,4.2.0,GB,2026-09-07T12:46:13Z
as_100573,tara2002,Doesn't work,"Money taken, no food. Fix your app.",1,4.2.0,DE,2026-09-07T16:00:00Z
as_100574,priya678,Perfect,"Just so you know, great app 👍 Sort it please...",5,4.2.0,US,2026-09-08T05:19:08Z
as_100575,alfie_r80,Help,How do I delete my account? Thx,4,4.2.1,US,2026-09-08T09:31:42Z
as_100576,nadia_e90,So easy,"fantastic service, the driver was lovely and the food was perfect 😩",5,4.2.1,IE,2026-09-08T10:45:48Z
as_100577,camille1994,Quick thai for movie,"Quick thai for movie night, arrived early... Reordering is two taps.",5,4.2.1,CA,2026-09-08T10:57:10Z
as_100578,yasmin.z,Went to pay for,Went to pay for my order and the app crashed back to the home screen. Card was still charged Anyone else?,1,4.2.0,FR,2026-09-08T14:10:00Z
as_100579,ravi1982,Wrong order,"Late, cold, and missing the sauce. Great. Come on Please look into it.",5,4.2.1,IE,2026-09-08T15:44:02Z
as_100580,kenji2002,Late again,Wrong order delivered. Got someone's pizza instead of my vegan bowls. Do better.,1,4.2.0,DE,2026-09-08T19:15:35Z
as_100581,finn_411,Have to try 6,Have to try 6 or 7 times before an order actually goes through now. What happened?,1,4.2.0,IE,2026-09-08T19:44:00Z
as_100582,pierre1998,Do better,Waited 50 minutes then got a 'restaurant is busy' cancellation. Not impressed.,2,4.2.1,DE,2026-09-08T22:16:39Z
as_100583,lukas704,Fix this,Discount code disappears when I change the delivery address.,2,4.2.1,CA,2026-09-08T23:51:30Z
as_100584,will1997,Poor service,Bao House sent the wrong dish and nobody answers the chat. Come on.,2,4.2.1,GB,2026-09-09T04:25:12Z
as_100585,ben2001,Brilliant,Been using PapaEats for 2 months now. Food was hot. Perfect 😤,5,4.2.1,AU,2026-09-09T05:12:55Z
as_100586,elena956,Never fails,Friday night poke sorted in about 23 minutes. Would recommend.,5,4.2.0,GB,2026-09-09T05:22:42Z
as_100587,leah1993,Top app,Customer support sorted my missing item in five minutes. Impressed Cheers.,5,4.2.0,GB,2026-09-09T08:47:51Z
as_100588,lukas2001,Poor service,Food arrived cold. 78 minutes for a 20 minute delivery. Do better.,1,4.2.0,AU,2026-09-09T09:48:14Z
as_100589,jess2004,Perfect,"So, Ordered pasta for teh whole family on Sunday. Best delivery app I've used.",4,4.2.0,GB,2026-09-09T10:26:45Z
as_100590,keira.d,great app 👍,great app 👍,4,4.2.1,DE,2026-09-09T12:36:50Z
as_100591,josh.l,Recommended,The scheduled delivery feature is brilliant for office lunches.,5,4.2.1,GB,2026-09-09T14:46:39Z
as_100592,rob_v6,Brilliant,Ordered pho for the whole family yesterday. Big fan.,5,4.2.0,FR,2026-09-09T18:37:42Z
as_100593,mia_z20,Brilliant,"Honestly, Quick pizza at lunch, arrived early. Keep it up",5,4.2.1,IE,2026-09-09T23:50:07Z
as_100593,mia_z20,Brilliant,"Honestly, Quick pizza at lunch, arrived early. Keep it up",5,4.2.1,IE,2026-09-09T23:50:07Z
as_100594,alfie_r80,Disappointed,Food arrived cold. 94 minutes for a 20 minute delivery.,2,4.2.1,ES,2026-09-10T00:59:36Z
as_100595,zarax241,Never fails,Ordered chinese from The Pie Shop for the match and it arrived in 40 minutes. Never lets me down Cheers.,4,4.2.1,ES,2026-09-10T05:05:33Z
as_100596,keira_753,Missing items,"Hi, delivery took over an hour and the burger was stone cold.",2,4.2.1,GB,2026-09-10T06:59:36Z
as_100597,luciax709,So many restaurants near,So many restaurants near me that I didn't know existed.,4,4.2.1,DE,2026-09-10T09:04:33Z
as_100598,yasmin1999,Curry Leaf through this,Curry Leaf through this app for the match. 21 minutes door to door. Five stars.,5,4.2.1,GB,2026-09-10T12:01:14Z
as_100599,sofia.e,Five stars,🔥🔥🔥,5,4.2.0,FR,2026-09-10T17:59:48Z
as_100600,kenji.f,the place order button,the place order button does nothing anymore?? Please look into it.,2,4.2.0,CA,2026-09-10T22:06:00Z
as_100601,aisha_b23,Recommended,"Ugh... quick poke for the match, arrived early. So easy",5,4.2.1,GB,2026-09-10T22:45:19Z
as_100602,tara.g,Five stars,"Quick sushi on Friday, arrived early. Five stars.",5,4.2.1,US,2026-09-11T08:10:12Z
as_100603,nina_393,Wrong order delivered. Got,Wrong order delivered. Got someone's ramen instead of my tacos Thanks.,1,4.2.1,ES,2026-09-11T09:40:30Z
as_100604,alfie.h,36 orders in and,36 orders in and not a single problem. Cheaper than the others too.,5,4.2.1,CA,2026-09-11T11:31:50Z
as_100605,omar.c,Food arrived cold. 85,Food arrived cold. 85 minutes for a 20 minute delivery. Sort it out.,3,4.2.1,ES,2026-09-11T18:11:50Z
as_100606,tara_l27,Doesn't work,"Great restaurants, but the checkout is broken so what's the point.",2,4.2.1,IE,2026-09-11T19:27:00Z
as_100607,meera2002,Love it,Quick one: This app has replaced cooking in my house Please look into it...,5,4.2.0,GB,2026-09-11T22:26:30Z
as_100608,alfie1997,Payment issue,Day 6 of not being able to checkout. Going back to the other app Anyone else?,2,4.2.0,GB,2026-09-11T22:37:00Z
as_100609,yasmin_c24,Never fails,"Absolutely brilliant. Ordered at 7, ate at 7:25.",4,4.2.1,FR,2026-09-11T22:57:06Z
as_100609,yasmin_c24,Never fails,"Absolutely brilliant. Ordered at 7, ate at 7:25.",4,4.2.1,FR,2026-09-11T22:57:06Z
as_100610,nadia_k95,Wrong order,Fries were cold and the burger was squashed. Disappointed,2,4.2.0,DE,2026-09-11T23:56:57Z
as_100611,lucia.n,Hey,gggggg,5,4.2.1,ES,2026-09-12T00:20:51Z
as_100612,kai.p,Been using PapaEats for,"Been using PapaEats for 8 months now. Simple, fast, reliable.",5,4.2.1,AU,2026-09-12T07:21:13Z
as_100613,yasmin_j44,Quick one: Order was,Quick one: Order was 77 minutes late with no updates. Not impressed.,3,4.2.1,GB,2026-09-12T07:50:20Z
as_100613,yasmin_j44,Quick one: Order was,Quick one: Order was 77 minutes late with no updates. Not impressed.,3,4.2.1,GB,2026-09-12T07:50:20Z
as_100614,sofia_427,Do better,Food was cold and the drink was missing. Refund please Love the app otherwise.,1,4.2.1,GB,2026-09-12T13:54:36Z
as_100615,yasmin.d,Disappointed,"Hi, Second time my order has gone to the wrong address. Refund please.",2,4.2.0,DE,2026-09-12T15:56:40Z
as_100615,yasmin.d,Disappointed,"Hi, Second time my order has gone to the wrong address. Refund please.",2,4.2.0,DE,2026-09-12T15:56:40Z
as_100616,kai_s44,"Hey team, Delivery took","Hey team, Delivery took over an hour and the wings was freezing. Sort it out Please look into it.",1,4.2.0,ES,2026-09-12T18:11:54Z
